ticker,title,summary,date,time,url,date_clean,title_word_count,market_session,time_clean
META,Some Call SpaceX A Meme Stock. PitchBook Sees An AI Infrastructure Boom.,"Elon Musk's SpaceX pulled off the biggest IPO ever. For investors, there are still issues to sort out. For one, is SPCX a meme stock?",2026-06-18,19:11,https://www.investors.com/news/technology/spacex-stock-spcx-meme-stock-elon-musk/?src=A00220&yptr=yahoo,2026-06-18,12,unknown,unknown
MSFT,monday.com (MNDY): AI Work Platform Shift Shows Why Workflow Automation Could Extend Growth,"monday.com Ltd. (NASDAQ:MNDY) is one of the high growth low debt stocks to invest in right now. The company is using AI to deepen its core work-management platform at a time when enterprises are looking to automate more everyday workflows without replacing their existing operating systems. On May 6, monday.com announced a major platform shift, […]",2026-06-14,19:45,https://finance.yahoo.com/markets/stocks/articles/monday-com-mndy-ai-platform-194527926.html,2026-06-14,13,unknown,unknown
MSFT,Jim Cramer Thinks Microsoft (MSFT) Doesn’t Need $100 Billion,"We recently published Jim Cramer Didn’t Hold Back On SpaceX’s IPO & Discussed These 12 Stocks. Microsoft Corporation (NASDAQ:MSFT) is one of the stocks discussed by Jim Cramer. Technology giant Microsoft Corporation (NASDAQ:MSFT)’s shares are down by 14.6% over the past year and by 15% year-to-date. UBS discussed the firm on June 7th, as it […]",2026-06-14,19:08,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-thinks-microsoft-msft-190834894.html,2026-06-14,9,unknown,unknown
MSFT,Microsoft Weighs Xbox Restructuring As Investors Focus On Cloud And AI,"Microsoft (NasdaqGS:MSFT) is reportedly reviewing options for its Xbox gaming division, including a spin off, joint venture, or restructuring into a separate subsidiary. The review follows significant layoffs, pressure on revenue, and consistently low profit margins within Xbox relative to the wider group. Any decision could reshape how Microsoft allocates capital between gaming and its core cloud and AI businesses. For you as an investor, Xbox sits inside a much larger story at Microsoft,...",2026-06-14,15:11,https://finance.yahoo.com/markets/stocks/articles/microsoft-weighs-xbox-restructuring-investors-151116911.html,2026-06-14,11,unknown,unknown
MSFT,Is IREN (IREN) Quietly Rewriting Its AI Infrastructure Story With Microsoft-Backed GPU Financing?,"In early June 2026, IREN Limited closed a US$3.65 billion investment-grade GPU financing facility linked to its Microsoft AI cloud contract and advanced plans for an 800MW, transmission-ready data center campus in Bundey, South Australia, while also engaging BE Networks and NVIDIA DSX Air to test its upcoming Blackwell Ultra GPU deployment via a digital twin. Taken together, these moves highlight how IREN is trying to reposition itself from a Bitcoin miner into a large-scale AI...",2026-06-14,14:13,https://finance.yahoo.com/sectors/technology/articles/iren-iren-quietly-rewriting-ai-141321615.html,2026-06-14,13,unknown,unknown
MSFT,Bill Ackman Likes This Indirect AI Play Everyone’s Ignoring,"We just covered the Top 10 Stock Picks of 10 Famous Billionaires. Brookfield (NYSE:BN) ranks #9 (see Top 5 Stock Picks of 5 Famous Billionaires). Number of Hedge Funds: 47 Top Pick Of: Bill Ackman — Pershing Square Capital Brookfield (NYSE:BN) has quietly become an indirect play on the AI infrastructure buildout, thanks to its exposure […]",2026-06-14,13:49,https://finance.yahoo.com/markets/stocks/articles/bill-ackman-likes-indirect-ai-134946464.html,2026-06-14,9,unknown,unknown
MSFT,3 Cloud Computing Stocks to Load up on in June,"Hyperscaler cloud platforms are doing something rare in the AI era: turning eye-watering capital expenditures into accelerating top-line growth. With Q2 earnings reports landing in July, June is shaping up as a positioning window for the three mega caps that dominate enterprise cloud. Each just printed cloud growth that re-accelerated, each is sitting on contracted ... 3 Cloud Computing Stocks to Load up on in June",2026-06-14,13:30,https://247wallst.com/investing/2026/06/14/3-cloud-computing-stocks-to-load-up-on-in-june/,2026-06-14,10,unknown,unknown
MSFT,Microsoft Corp (MSFT): Teams Getting Another Feature Boost,"Microsoft Corp (NASDAQ:MSFT) is one of the most promising metaverse-related stocks to buy now. The company’s exposure to immersive technology comes primarily through Teams Immersive, 3D avatars in Microsoft Teams, spatial computing, and more. Microsoft Corp (NASDAQ:MSFT) continues to enhance its Teams product with more features. On June 10, the company updated the roadmap of […]",2026-06-18,21:13,https://finance.yahoo.com/technology/articles/microsoft-corp-msft-teams-getting-211317912.html,2026-06-18,8,unknown,unknown
MSFT,Microsoft warns new malware turns copy-paste against you,"Ctrl+C and Ctrl+V, the universally loved shortcut pair, is now a big threat to your crypto wallet. Microsoft (NASDAQ: MSFT) has uncovered a new strain of malware built to quietly drain cryptocurrency from Windows users. In a report on June 17, Microsoft Threat Intelligence and Microsoft ...",2026-06-18,20:28,https://www.thestreet.com/crypto/markets/microsoft-warns-new-malware-turns-copy-paste-against-you,2026-06-18,8,unknown,unknown
MSFT,Take-Two Stock Rises As 'GTA 6' Game Presales Set To Begin,"Take-Two Interactive Software shares rose after the video game publisher announced a presales date for ""Grand Theft Auto 6.""",2026-06-18,20:12,https://www.investors.com/news/technology/ttwo-stock-rises-gta-6-presales-news/?src=A00220&yptr=yahoo,2026-06-18,11,unknown,unknown
MSFT,Microsoft Builds $1 Billion-Plus AI Business With ByteDance,ByteDance is on track to spend more than $1 billion annually on Microsoft AI and cloud services.,2026-06-18,18:02,https://finance.yahoo.com/technology/ai/articles/microsoft-builds-1-billion-plus-180229532.html,2026-06-18,8,unknown,unknown
MSFT,Microsoft Faces AI Expectations Test,"Strong growth continues, but valuation and spending remain key investor concerns.",2026-06-18,18:00,https://finance.yahoo.com/technology/ai/articles/microsoft-faces-ai-expectations-test-180038534.html,2026-06-18,5,unknown,unknown
MSFT,"EU Cloud Probe Puts Microsoft, Amazon on Watch","Azure and AWS could face DMA obligations on interoperability, customer lock-in, and self-preferencing if EU regulators proceed.",2026-06-18,17:59,https://finance.yahoo.com/technology/articles/eu-cloud-probe-puts-microsoft-175953201.html,2026-06-18,8,unknown,unknown
